,CRASH DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour,injury,land_area_in_sqmi,water_area_in_sqmi,housing_units,occupied_housing_units,median_home_value,population,median_household_income,county,population_density
3046,01/08/2023,BRONX,10458,40.86607,-73.89439,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD,,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4596611,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,18,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3047,01/09/2023,BRONX,10458,40.856743,-73.89527,WEBSTER AVENUE,EAST 184 STREET,,1,0,0,0,0,0,0,0,VIEW OBSTRUCTED/LIMITED,View Obstructed/Limited,Unspecified,Unspecified,Unspecified,4596419,Station Wagon/Sport Utility Vehicle,E-Scooter,Unspecified,Unspecified,Unspecified,6,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3048,01/09/2023,BRONX,10458,40.861828,-73.89286,EAST FORDHAM ROAD,MARION AVENUE,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4596608,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,18,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3049,01/10/2023,BRONX,10458,40.869522,-73.8899,VALENTINE AVENUE,EAST 198 STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597092,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,14,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3050,01/10/2023,BRONX,10458,,,WEBSTER AVENUE,BEDFORD PARK BLVD,,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597083,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,19,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3051,01/11/2023,BRONX,10458,40.8617,-73.89139,WEBSTER AVENUE,EAST FORDHAM ROAD,,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597196,Station Wagon/Sport Utility Vehicle,Moped,Unspecified,Unspecified,Unspecified,13,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3052,01/11/2023,BRONX,10458,40.861923,-73.89357,EAST FORDHAM ROAD,BAINBRIDGE AVENUE,,0,0,0,0,0,0,0,0,OTHER VEHICULAR,Unspecified,Unspecified,Unspecified,Unspecified,4597088,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,12,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3053,01/13/2023,BRONX,10458,40.87227,-73.88562,VALENTINE AVENUE,EAST 201 STREET,,1,0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4598086,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,14,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3054,01/13/2023,BRONX,10458,40.85391,-73.88364,CROTONA AVENUE,EAST 187 STREET,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4598654,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,11,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3055,01/14/2023,BRONX,10458,40.85419,-73.888756,,,2335      ARTHUR AVENUE,0,0,0,0,0,0,0,0,PASSING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4601781,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,8,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3056,01/15/2023,BRONX,10458,40.862064,-73.89484,EAST FORDHAM ROAD,,,1,0,0,0,1,0,0,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4598157,Sedan,Bike,Unspecified,Unspecified,Unspecified,11,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3057,01/16/2023,BRONX,10458,40.85559,-73.886536,,,2420      HUGHES AVENUE,0,0,0,0,0,0,0,0,BACKING UNSAFELY,Unspecified,Unspecified,Unspecified,Unspecified,4598649,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,16,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3058,01/18/2023,BRONX,10458,40.873615,-73.883316,,,208       EAST MOSHOLU PARKWAY SOUTH,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4598754,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,1,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3059,01/18/2023,BRONX,10458,40.862442,-73.89715,EAST FORDHAM ROAD,,,1,0,0,0,1,0,0,0,DRIVER INATTENTION/DISTRACTION,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,4598655,Taxi,Bike,Unspecified,Unspecified,Unspecified,8,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3060,01/18/2023,BRONX,10458,40.86218,-73.89542,,,263       EAST FORDHAM ROAD,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4601654,Moped,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,13,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3061,01/19/2023,BRONX,10458,40.8617,-73.89139,EAST FORDHAM ROAD,WEBSTER AVENUE,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599162,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,17,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3062,01/19/2023,BRONX,10458,40.859306,-73.89885,EAST 184 STREET,,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599182,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,8,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3063,01/19/2023,BRONX,10458,40.862,-73.89099,,,2543      WEBSTER AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599165,Bus,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,15,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3064,01/19/2023,BRONX,10458,40.856743,-73.89527,WEBSTER AVENUE,,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599181,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,15,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3065,01/19/2023,BRONX,10458,40.85545,-73.88736,,,605       EAST 187 STREET,1,0,0,0,0,0,1,0,OBSTRUCTION/DEBRIS,Unspecified,Unspecified,Unspecified,Unspecified,4601310,Taxi,Truck,Unspecified,Unspecified,Unspecified,10,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3066,01/19/2023,BRONX,10458,40.85365,-73.882744,EAST 187 STREET,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601343,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3067,01/20/2023,BRONX,10458,40.86539,-73.88684,WEBSTER AVENUE,EAST 197 STREET,,1,0,0,0,0,0,1,0,OTHER VEHICULAR,Unspecified,Unspecified,Unspecified,Unspecified,4599682,Sedan,Moped,Unspecified,Unspecified,Unspecified,13,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3068,01/20/2023,BRONX,10458,40.85579,-73.881,,,2475      SOUTHERN BOULEVARD,0,0,0,0,0,0,0,0,VIEW OBSTRUCTED/LIMITED,Unspecified,Unspecified,Unspecified,Unspecified,4601378,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,9,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3069,01/22/2023,BRONX,10458,40.85819,-73.88435,EAST FORDHAM ROAD,HUGHES AVENUE,,1,0,1,0,0,0,0,0,VIEW OBSTRUCTED/LIMITED,Unspecified,Unspecified,Unspecified,Unspecified,4601340,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,17,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3070,01/22/2023,BRONX,10458,40.857525,-73.8818,CROTONA AVENUE,EAST FORDHAM ROAD,,2,0,2,0,0,0,0,0,OTHER LIGHTING DEFECTS,Unspecified,Unspecified,Unspecified,Unspecified,4601375,Carry All,Unspecified,Unspecified,Unspecified,Unspecified,19,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3071,01/23/2023,BRONX,10458,40.869473,-73.88626,EAST 199 STREET,BAINBRIDGE AVENUE,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599790,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,6,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3072,01/23/2023,BRONX,10458,40.856266,-73.8937,,,443       EAST 184 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601809,Pick-up Truck,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3073,01/25/2023,BRONX,10458,40.857525,-73.8818,EAST FORDHAM ROAD,CROTONA AVENUE,,0,0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4601374,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,20,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3074,01/26/2023,BRONX,10458,40.859634,-73.89187,,,4725      PARK AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601792,Sedan,Taxi,Unspecified,Unspecified,Unspecified,14,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3075,01/26/2023,BRONX,10458,40.863358,-73.891975,,,2575      MARION AVENUE,0,0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4601954,Sedan,Sedan,Sedan,Unspecified,Unspecified,8,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3076,01/27/2023,BRONX,10458,40.861828,-73.89286,EAST FORDHAM ROAD,MARION AVENUE,,2,0,1,0,1,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4601114,Bike,Unspecified,Unspecified,Unspecified,Unspecified,12,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3077,01/28/2023,BRONX,10458,40.86864,-73.89029,,,236       EAST 197 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Other Vehicular,Unspecified,Unspecified,Unspecified,4601603,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,13,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3078,01/29/2023,BRONX,10458,,,BRIGGS AVENUE,EAST 203 STREET,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601543,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,9,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3079,01/30/2023,BRONX,10458,40.860577,-73.90255,JEROME AVENUE,,,1,0,0,0,0,0,1,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4602216,Sedan,Motorbike,Unspecified,Unspecified,Unspecified,15,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3080,01/30/2023,BRONX,10458,40.86539,-73.88684,EAST 197 STREET,WEBSTER AVENUE,,1,0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4602520,Tractor Truck Diesel,Sedan,Unspecified,Unspecified,Unspecified,15,1,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3081,01/31/2023,BRONX,10458,,,bedford park blvd,marion avenue,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602519,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,13,0,1.01,0.0,27806.0,26201.0,330300.0,79492.0,24618.0,Bronx County,78784.0
3082,01/02/2023,BRONX,10474,40.817116,-73.88307,,,772       EDGEWATER ROAD,0,0,0,0,0,0,0,0,ALCOHOL INVOLVEMENT,Unspecified,Unspecified,Unspecified,Unspecified,4600462,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3083,01/07/2023,BRONX,10474,40.820004,-73.888885,GARRISON AVENUE,IRVINE STREET,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600489,PK,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,18,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3084,01/08/2023,BRONX,10474,40.822533,-73.88509,BRUCKNER BOULEVARD,EDGEWATER ROAD,,1,0,0,0,0,0,1,0,OTHER VEHICULAR,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,4598392,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,9,1,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3085,01/10/2023,BRONX,10474,40.815212,-73.88181,HALLECK STREET,SPOFFORD AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600804,Tractor Truck Diesel,Box Truck,Unspecified,Unspecified,Unspecified,5,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3086,01/10/2023,BRONX,10474,40.80717,-73.879715,,,287       HALLECK STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600800,Dump,Tractor Truck Diesel,Unspecified,Unspecified,Unspecified,1,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3087,01/12/2023,BRONX,10474,40.817657,-73.88348,,,801       EDGEWATER ROAD,0,0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4600843,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,8,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3088,01/14/2023,BRONX,10474,40.808727,-73.88688,,,404       MANIDA STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600844,Sedan,Pick-up Truck,Unspecified,Unspecified,Unspecified,7,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3089,01/16/2023,BRONX,10474,40.811367,-73.89149,RANDALL AVENUE,WORTHEN STREET,,0,0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4600812,Sedan,Pick-up Truck,Unspecified,Unspecified,Unspecified,17,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3090,01/18/2023,BRONX,10474,40.817352,-73.88339,LAFAYETTE AVENUE,EDGEWATER ROAD,,0,0,0,0,0,0,0,0,LANE MARKING IMPROPER/INADEQUATE,Unspecified,Unspecified,Unspecified,Unspecified,4600478,Tractor Truck Diesel,Tractor Truck Diesel,Unspecified,Unspecified,Unspecified,7,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3091,01/18/2023,BRONX,10474,40.811092,-73.89335,LEGGETT AVENUE,TRUXTON STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600807,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,20,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3092,01/19/2023,BRONX,10474,40.822533,-73.88509,EDGEWATER ROAD,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,VIEW OBSTRUCTED/LIMITED,View Obstructed/Limited,Unspecified,Unspecified,Unspecified,4600806,Box Truck,Taxi,Unspecified,Unspecified,Unspecified,6,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3093,01/19/2023,BRONX,10474,40.815,-73.89402,GARRISON AVENUE,LONGWOOD AVENUE,,2,0,0,0,0,0,2,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600859,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,18,1,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3094,01/20/2023,BRONX,10474,40.811092,-73.89335,TRUXTON STREET,RANDALL AVENUE,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600683,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,11,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3095,01/23/2023,BRONX,10474,40.808903,-73.894875,OAK POINT AVENUE,BARRY STREET,,1,0,1,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600811,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,8,1,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3096,01/24/2023,BRONX,10474,40.805786,-73.87042,,,400       FOOD CENTER DRIVE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600826,Box Truck,Unspecified,Unspecified,Unspecified,Unspecified,7,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3097,01/24/2023,BRONX,10474,40.812862,-73.88892,,,644       BARRETTO STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600863,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,21,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3098,01/25/2023,BRONX,10474,40.80613,-73.88912,TIFFANY STREET,VIELE AVENUE,,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600814,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,21,1,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3099,01/25/2023,BRONX,10474,40.822533,-73.88509,BRUCKNER BOULEVARD,EDGEWATER ROAD,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600815,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,5,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3100,01/25/2023,BRONX,10474,40.82102,-73.88725,GARRISON AVENUE,BRYANT AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602632,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,22,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3101,01/26/2023,BRONX,10474,40.807804,-73.880905,,,310       DRAKE STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602731,Concrete Mixer,Sedan,Sedan,Unspecified,Unspecified,6,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3102,01/27/2023,BRONX,10474,40.819645,-73.876144,LAFAYETTE AVENUE,,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600978,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,8,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3103,01/27/2023,BRONX,10474,40.812534,-73.88377,HUNTS POINT AVENUE,RANDALL AVENUE,,0,0,0,0,0,0,0,0,PASSING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4602017,Bus,Sedan,Unspecified,Unspecified,Unspecified,10,0,1.53,0.0,3985.0,3633.0,351800.0,12281.0,25676.0,Bronx County,8010.0
3104,01/03/2023,STATEN ISLAND,10306,40.58179,-74.11128,RICHMOND ROAD,COLFAX AVENUE,,0,0,0,0,0,0,0,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4595322,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,23,0,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3105,01/04/2023,STATEN ISLAND,10306,,,ROCKLAND AVENUE,TONKING ROAD,,0,0,0,0,0,0,0,0,OBSTRUCTION/DEBRIS,Unspecified,Unspecified,Unspecified,Unspecified,4595969,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,23,0,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3106,01/04/2023,STATEN ISLAND,10306,40.582108,-74.11049,,,2052      RICHMOND ROAD,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4595848,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,11,1,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3107,01/04/2023,STATEN ISLAND,10306,40.582756,-74.13041,MANOR ROAD,,,1,0,0,0,0,0,1,0,FELL ASLEEP,Unspecified,Unspecified,Unspecified,Unspecified,4596501,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,16,1,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3108,01/06/2023,STATEN ISLAND,10306,40.569218,-74.111015,,,2562      HYLAN BOULEVARD,0,0,0,0,0,0,0,0,UNSAFE LANE CHANGING,Unspecified,Unspecified,Unspecified,Unspecified,4595844,Pick-up Truck,Bus,Unspecified,Unspecified,Unspecified,15,0,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3109,01/06/2023,STATEN ISLAND,10306,40.580574,-74.10728,MIDLAND AVENUE,SOUTH RAILROAD AVENUE,,0,0,0,0,0,0,0,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4597116,Sedan,Sedan,Unspecified,Unspecified,Unspecified,4,0,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3110,01/07/2023,STATEN ISLAND,10306,40.575306,-74.121124,RICHMOND ROAD,ODIN STREET,,2,0,0,0,0,0,2,0,TURNING IMPROPERLY,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4596502,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,12,1,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3111,01/08/2023,STATEN ISLAND,10306,40.567192,-74.113045,,,2656      HYLAN BOULEVARD,1,0,1,0,0,0,0,0,TURNING IMPROPERLY,Unspecified,Unspecified,Unspecified,Unspecified,4596497,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,12,1,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3112,01/09/2023,STATEN ISLAND,10306,40.56298,-74.111176,,,255       MILL ROAD,1,0,1,0,0,0,0,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,Unspecified,Unspecified,Unspecified,Unspecified,4596837,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,18,1,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
3113,01/09/2023,STATEN ISLAND,10306,40.582756,-74.13041,MANOR ROAD,,,1,0,0,0,0,0,1,0,ANIMALS ACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597108,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,15,1,7.47,0.06,22017.0,20856.0,450200.0,55909.0,75807.0,Richmond County,7481.0
